"","step","state"
"19684",19684,4
"19685",19685,4
"19686",19686,3
"19687",19687,4
"19688",19688,2
"19689",19689,4
"19690",19690,3
"19691",19691,4
"19692",19692,4
"19693",19693,1
"19694",19694,1
"19695",19695,1
"19696",19696,1
"19697",19697,1
"19698",19698,2
"19699",19699,1
"19700",19700,1
"19701",19701,2
"19702",19702,2
"19703",19703,2
"19704",19704,2
"19705",19705,2
"19706",19706,2
"19707",19707,1
"19708",19708,2
"19709",19709,4
"19710",19710,4
"19711",19711,1
"19712",19712,4
"19713",19713,3
"19714",19714,4
"19715",19715,2
"19716",19716,1
"19717",19717,4
"19718",19718,2
"19719",19719,2
"19720",19720,1
"19721",19721,4
"19722",19722,4
"19723",19723,1
"19724",19724,2
"19725",19725,4
"19726",19726,1
"19727",19727,4
"19728",19728,1
"19729",19729,4
"19730",19730,4
"19731",19731,1
"19732",19732,2
"19733",19733,2
"19734",19734,1
"19735",19735,3
"19736",19736,2
"19737",19737,3
"19738",19738,3
"19739",19739,3
"19740",19740,4
"19741",19741,1
"19742",19742,2
"19743",19743,4
"19744",19744,1
"19745",19745,4
"19746",19746,3
"19747",19747,4
"19748",19748,4
"19749",19749,4
"19750",19750,1
"19751",19751,2
"19752",19752,4
"19753",19753,3
"19754",19754,4
"19755",19755,4
"19756",19756,2
"19757",19757,1
"19758",19758,4
"19759",19759,2
"19760",19760,4
"19761",19761,3
"19762",19762,2
"19763",19763,3
"19764",19764,1
"19765",19765,4
"19766",19766,4
"19767",19767,1
"19768",19768,3
"19769",19769,1
"19770",19770,3
"19771",19771,1
"19772",19772,3
"19773",19773,2
"19774",19774,4
"19775",19775,4
"19776",19776,1
"19777",19777,1
"19778",19778,3
"19779",19779,3
"19780",19780,2
"19781",19781,3
"19782",19782,1
"19783",19783,2
"19784",19784,4
"19785",19785,1
"19786",19786,4
"19787",19787,1
"19788",19788,1
"19789",19789,4
"19790",19790,1
"19791",19791,1
"19792",19792,2
"19793",19793,4
"19794",19794,3
"19795",19795,3
"19796",19796,2
"19797",19797,4
"19798",19798,1
"19799",19799,2
"19800",19800,1
"19801",19801,4
"19802",19802,2
"19803",19803,3
"19804",19804,1
"19805",19805,1
"19806",19806,4
"19807",19807,4
"19808",19808,3
"19809",19809,4
"19810",19810,2
"19811",19811,4
"19812",19812,3
"19813",19813,4
"19814",19814,4
"19815",19815,3
"19816",19816,1
"19817",19817,1
"19818",19818,4
"19819",19819,4
"19820",19820,2
"19821",19821,4
"19822",19822,3
"19823",19823,1
"19824",19824,4
"19825",19825,2
"19826",19826,4
"19827",19827,2
"19828",19828,4
"19829",19829,3
"19830",19830,4
"19831",19831,3
"19832",19832,4
"19833",19833,4
"19834",19834,1
"19835",19835,4
"19836",19836,2
"19837",19837,4
"19838",19838,3
"19839",19839,1
"19840",19840,1
"19841",19841,4
"19842",19842,1
"19843",19843,1
"19844",19844,3
"19845",19845,1
"19846",19846,1
"19847",19847,3
"19848",19848,4
"19849",19849,1
"19850",19850,1
"19851",19851,4
"19852",19852,4
"19853",19853,4
"19854",19854,3
"19855",19855,1
"19856",19856,4
"19857",19857,4
"19858",19858,1
"19859",19859,4
"19860",19860,3
"19861",19861,2
"19862",19862,3
"19863",19863,4
"19864",19864,1
"19865",19865,1
"19866",19866,2
"19867",19867,4
"19868",19868,4
"19869",19869,2
"19870",19870,1
"19871",19871,3
"19872",19872,3
"19873",19873,2
"19874",19874,3
"19875",19875,2
"19876",19876,3
"19877",19877,4
"19878",19878,3
"19879",19879,3
"19880",19880,3
"19881",19881,3
"19882",19882,3
"19883",19883,2
"19884",19884,4
"19885",19885,4
"19886",19886,1
"19887",19887,1
"19888",19888,4
"19889",19889,4
"19890",19890,4
"19891",19891,4
"19892",19892,4
"19893",19893,4
"19894",19894,2
"19895",19895,4
"19896",19896,4
"19897",19897,3
"19898",19898,4
"19899",19899,1
"19900",19900,4
"19901",19901,3
"19902",19902,1
"19903",19903,3
"19904",19904,2
"19905",19905,1
"19906",19906,4
"19907",19907,1
"19908",19908,4
"19909",19909,3
"19910",19910,1
"19911",19911,1
"19912",19912,1
"19913",19913,3
"19914",19914,4
"19915",19915,4
"19916",19916,4
"19917",19917,1
"19918",19918,4
"19919",19919,1
"19920",19920,4
"19921",19921,3
"19922",19922,1
"19923",19923,4
"19924",19924,3
"19925",19925,2
"19926",19926,3
"19927",19927,4
"19928",19928,4
"19929",19929,1
"19930",19930,4
"19931",19931,4
"19932",19932,3
"19933",19933,3
"19934",19934,4
"19935",19935,2
"19936",19936,4
"19937",19937,4
"19938",19938,2
"19939",19939,1
"19940",19940,4
"19941",19941,4
"19942",19942,2
"19943",19943,2
"19944",19944,4
"19945",19945,2
"19946",19946,1
"19947",19947,1
"19948",19948,1
"19949",19949,2
"19950",19950,3
"19951",19951,4
"19952",19952,4
"19953",19953,4
"19954",19954,1
"19955",19955,2
"19956",19956,4
"19957",19957,1
"19958",19958,1
"19959",19959,4
"19960",19960,4
"19961",19961,4
"19962",19962,2
"19963",19963,4
"19964",19964,4
"19965",19965,4
"19966",19966,4
"19967",19967,3
"19968",19968,1
"19969",19969,4
"19970",19970,4
"19971",19971,4
"19972",19972,2
"19973",19973,1
"19974",19974,1
"19975",19975,3
"19976",19976,1
"19977",19977,1
"19978",19978,1
"19979",19979,3
"19980",19980,3
"19981",19981,4
"19982",19982,4
"19983",19983,3
"19984",19984,4
"19985",19985,1
"19986",19986,4
"19987",19987,1
"19988",19988,1
"19989",19989,4
"19990",19990,4
"19991",19991,1
"19992",19992,1
"19993",19993,4
"19994",19994,4
"19995",19995,3
"19996",19996,3
"19997",19997,4
"19998",19998,4
"19999",19999,1
"20000",20000,2
"20001",20001,1
"20002",20002,4
"20003",20003,3
"20004",20004,2
"20005",20005,1
"20006",20006,1
"20007",20007,4
"20008",20008,3
"20009",20009,4
"20010",20010,1
"20011",20011,4
"20012",20012,3
"20013",20013,1
"20014",20014,1
"20015",20015,4
"20016",20016,1
"20017",20017,4
"20018",20018,4
"20019",20019,4
"20020",20020,4
"20021",20021,4
"20022",20022,3
"20023",20023,1
"20024",20024,1
"20025",20025,4
"20026",20026,4
"20027",20027,1
"20028",20028,1
"20029",20029,4
"20030",20030,4
"20031",20031,3
"20032",20032,3
"20033",20033,4
"20034",20034,1
"20035",20035,4
"20036",20036,1
"20037",20037,1
"20038",20038,4
"20039",20039,4
"20040",20040,4
"20041",20041,4
"20042",20042,2
"20043",20043,3
"20044",20044,1
"20045",20045,4
"20046",20046,2
"20047",20047,4
"20048",20048,3
"20049",20049,1
"20050",20050,4
"20051",20051,3
"20052",20052,1
"20053",20053,2
"20054",20054,4
"20055",20055,1
"20056",20056,3
"20057",20057,1
"20058",20058,4
"20059",20059,3
"20060",20060,4
"20061",20061,3
"20062",20062,4
"20063",20063,1
"20064",20064,3
"20065",20065,2
"20066",20066,1
"20067",20067,4
"20068",20068,4
"20069",20069,1
"20070",20070,1
"20071",20071,3
"20072",20072,4
"20073",20073,3
"20074",20074,2
"20075",20075,4
"20076",20076,2
"20077",20077,1
"20078",20078,2
"20079",20079,3
"20080",20080,1
"20081",20081,4
"20082",20082,4
"20083",20083,1
"20084",20084,1
"20085",20085,3
"20086",20086,4
"20087",20087,4
"20088",20088,1
"20089",20089,2
"20090",20090,1
"20091",20091,4
"20092",20092,3
"20093",20093,2
"20094",20094,3
"20095",20095,3
"20096",20096,4
"20097",20097,4
"20098",20098,1
"20099",20099,2
"20100",20100,4
"20101",20101,2
"20102",20102,2
"20103",20103,2
"20104",20104,1
"20105",20105,1
"20106",20106,1
"20107",20107,4
"20108",20108,4
"20109",20109,3
"20110",20110,4
"20111",20111,4
"20112",20112,4
"20113",20113,2
"20114",20114,4
"20115",20115,3
"20116",20116,1
"20117",20117,1
"20118",20118,1
"20119",20119,3
"20120",20120,3
"20121",20121,3
"20122",20122,1
"20123",20123,2
"20124",20124,1
"20125",20125,1
"20126",20126,2
"20127",20127,3
"20128",20128,3
"20129",20129,1
"20130",20130,4
"20131",20131,4
"20132",20132,4
"20133",20133,2
"20134",20134,1
"20135",20135,1
"20136",20136,1
"20137",20137,4
"20138",20138,3
"20139",20139,4
"20140",20140,4
"20141",20141,1
"20142",20142,1
"20143",20143,2
"20144",20144,1
"20145",20145,3
"20146",20146,3
"20147",20147,1
"20148",20148,2
"20149",20149,3
"20150",20150,3
"20151",20151,3
"20152",20152,3
"20153",20153,3
"20154",20154,3
"20155",20155,2
"20156",20156,4
"20157",20157,4
"20158",20158,2
"20159",20159,4
"20160",20160,1
"20161",20161,1
"20162",20162,4
"20163",20163,3
"20164",20164,3
"20165",20165,4
"20166",20166,4
"20167",20167,1
"20168",20168,4
"20169",20169,3
"20170",20170,1
"20171",20171,1
"20172",20172,2
"20173",20173,3
"20174",20174,4
"20175",20175,3
"20176",20176,3
"20177",20177,4
"20178",20178,2
"20179",20179,4
"20180",20180,2
"20181",20181,3
"20182",20182,2
"20183",20183,3
"20184",20184,1
"20185",20185,4
"20186",20186,4
"20187",20187,2
"20188",20188,1
"20189",20189,4
"20190",20190,4
"20191",20191,3
"20192",20192,1
"20193",20193,1
"20194",20194,4
"20195",20195,2
"20196",20196,4
"20197",20197,1
"20198",20198,3
"20199",20199,4
"20200",20200,1
"20201",20201,2
"20202",20202,4
"20203",20203,2
"20204",20204,2
"20205",20205,1
"20206",20206,1
"20207",20207,1
"20208",20208,3
"20209",20209,3
"20210",20210,1
"20211",20211,2
"20212",20212,1
"20213",20213,4
"20214",20214,4
"20215",20215,1
"20216",20216,2
"20217",20217,3
"20218",20218,4
"20219",20219,1
"20220",20220,1
"20221",20221,1
"20222",20222,3
"20223",20223,1
"20224",20224,3
"20225",20225,2
"20226",20226,4
"20227",20227,2
"20228",20228,1
"20229",20229,2
"20230",20230,4
"20231",20231,4
"20232",20232,4
"20233",20233,4
"20234",20234,4
"20235",20235,2
"20236",20236,4
"20237",20237,1
"20238",20238,3
"20239",20239,3
"20240",20240,2
"20241",20241,1
"20242",20242,1
"20243",20243,1
"20244",20244,1
"20245",20245,3
"20246",20246,1
"20247",20247,1
"20248",20248,4
"20249",20249,1
"20250",20250,2
"20251",20251,4
"20252",20252,2
"20253",20253,4
"20254",20254,4
"20255",20255,1
"20256",20256,1
"20257",20257,1
"20258",20258,2
"20259",20259,4
"20260",20260,4
"20261",20261,4
"20262",20262,3
"20263",20263,1
"20264",20264,4
"20265",20265,3
"20266",20266,1
"20267",20267,4
"20268",20268,3
"20269",20269,1
"20270",20270,3
"20271",20271,2
"20272",20272,1
"20273",20273,1
"20274",20274,3
"20275",20275,1
"20276",20276,4
"20277",20277,1
"20278",20278,1
"20279",20279,4
"20280",20280,4
"20281",20281,4
"20282",20282,4
"20283",20283,3
"20284",20284,2
"20285",20285,2
"20286",20286,4
"20287",20287,3
"20288",20288,4
"20289",20289,4
"20290",20290,4
"20291",20291,4
"20292",20292,2
"20293",20293,4
"20294",20294,4
"20295",20295,3
"20296",20296,4
"20297",20297,1
"20298",20298,1
"20299",20299,3
"20300",20300,2
"20301",20301,3
"20302",20302,2
"20303",20303,1
"20304",20304,1
"20305",20305,1
"20306",20306,4
"20307",20307,3
"20308",20308,1
"20309",20309,3
"20310",20310,4
"20311",20311,4
"20312",20312,1
"20313",20313,4
"20314",20314,4
"20315",20315,1
"20316",20316,4
"20317",20317,4
"20318",20318,4
"20319",20319,4
"20320",20320,1
"20321",20321,2
"20322",20322,2
"20323",20323,4
"20324",20324,4
"20325",20325,4
"20326",20326,1
"20327",20327,3
"20328",20328,1
"20329",20329,4
"20330",20330,1
"20331",20331,1
"20332",20332,2
"20333",20333,3
"20334",20334,1
"20335",20335,4
"20336",20336,3
"20337",20337,4
"20338",20338,1
"20339",20339,4
"20340",20340,4
"20341",20341,4
"20342",20342,4
"20343",20343,1
"20344",20344,3
"20345",20345,2
"20346",20346,3
"20347",20347,3
"20348",20348,2
"20349",20349,3
"20350",20350,2
"20351",20351,1
"20352",20352,4
"20353",20353,4
"20354",20354,4
"20355",20355,4
"20356",20356,4
"20357",20357,1
"20358",20358,2
"20359",20359,4
"20360",20360,1
"20361",20361,4
"20362",20362,3
"20363",20363,3
"20364",20364,1
"20365",20365,4
"20366",20366,4
"20367",20367,1
"20368",20368,2
"20369",20369,4
"20370",20370,1
"20371",20371,3
"20372",20372,4
"20373",20373,4
"20374",20374,1
"20375",20375,1
"20376",20376,3
"20377",20377,1
"20378",20378,3
"20379",20379,2
"20380",20380,1
"20381",20381,4
"20382",20382,4
"20383",20383,4
"20384",20384,2
"20385",20385,2
"20386",20386,4
"20387",20387,3
"20388",20388,3
"20389",20389,2
"20390",20390,1
"20391",20391,1
"20392",20392,4
"20393",20393,4
"20394",20394,4
"20395",20395,3
"20396",20396,2
"20397",20397,4
"20398",20398,4
"20399",20399,4
"20400",20400,3
"20401",20401,2
"20402",20402,3
"20403",20403,1
"20404",20404,1
"20405",20405,3
"20406",20406,3
"20407",20407,1
"20408",20408,4
"20409",20409,1
"20410",20410,4
"20411",20411,2
"20412",20412,1
"20413",20413,4
"20414",20414,1
"20415",20415,1
"20416",20416,1
"20417",20417,2
"20418",20418,4
"20419",20419,4
"20420",20420,3
"20421",20421,1
"20422",20422,2
"20423",20423,4
"20424",20424,3
"20425",20425,4
"20426",20426,3
"20427",20427,4
"20428",20428,1
"20429",20429,4
"20430",20430,1
"20431",20431,3
"20432",20432,2
"20433",20433,4
"20434",20434,4
"20435",20435,1
"20436",20436,2
"20437",20437,1
"20438",20438,2
"20439",20439,1
"20440",20440,4
"20441",20441,4
"20442",20442,1
"20443",20443,4
"20444",20444,3
"20445",20445,4
"20446",20446,4
"20447",20447,4
"20448",20448,1
"20449",20449,1
"20450",20450,1
"20451",20451,4
"20452",20452,1
"20453",20453,3
"20454",20454,3
"20455",20455,3
"20456",20456,1
"20457",20457,2
"20458",20458,2
"20459",20459,1
"20460",20460,4
"20461",20461,4
"20462",20462,3
"20463",20463,3
"20464",20464,4
"20465",20465,4
"20466",20466,2
"20467",20467,3
"20468",20468,4
"20469",20469,3
"20470",20470,3
"20471",20471,1
"20472",20472,3
"20473",20473,2
"20474",20474,3
"20475",20475,3
"20476",20476,4
"20477",20477,3
"20478",20478,1
"20479",20479,1
"20480",20480,4
"20481",20481,4
"20482",20482,3
"20483",20483,4
"20484",20484,4
"20485",20485,2
"20486",20486,4
"20487",20487,2
"20488",20488,1
"20489",20489,4
"20490",20490,1
"20491",20491,1
"20492",20492,2
"20493",20493,4
"20494",20494,2
"20495",20495,4
"20496",20496,3
"20497",20497,1
"20498",20498,2
"20499",20499,2
"20500",20500,2
"20501",20501,4
"20502",20502,3
"20503",20503,4
"20504",20504,3
"20505",20505,1
"20506",20506,1
"20507",20507,4
"20508",20508,1
"20509",20509,4
"20510",20510,1
"20511",20511,4
"20512",20512,1
"20513",20513,4
"20514",20514,4
"20515",20515,1
"20516",20516,3
"20517",20517,3
"20518",20518,4
"20519",20519,4
"20520",20520,2
"20521",20521,2
"20522",20522,3
"20523",20523,1
"20524",20524,3
"20525",20525,3
"20526",20526,3
"20527",20527,4
"20528",20528,1
"20529",20529,1
"20530",20530,3
"20531",20531,3
"20532",20532,4
"20533",20533,3
"20534",20534,1
"20535",20535,3
"20536",20536,1
"20537",20537,4
"20538",20538,3
"20539",20539,1
"20540",20540,4
"20541",20541,3
"20542",20542,1
"20543",20543,4
"20544",20544,4
"20545",20545,2
"20546",20546,4
"20547",20547,4
"20548",20548,4
"20549",20549,1
"20550",20550,4
"20551",20551,3
"20552",20552,4
"20553",20553,2
"20554",20554,4
"20555",20555,1
"20556",20556,3
"20557",20557,1
"20558",20558,1
"20559",20559,2
"20560",20560,1
"20561",20561,1
"20562",20562,3
"20563",20563,2
"20564",20564,2
"20565",20565,4
"20566",20566,2
"20567",20567,1
"20568",20568,1
"20569",20569,1
"20570",20570,1
"20571",20571,1
"20572",20572,1
"20573",20573,4
"20574",20574,4
"20575",20575,3
"20576",20576,3
"20577",20577,4
"20578",20578,4
"20579",20579,4
"20580",20580,2
"20581",20581,1
"20582",20582,2
"20583",20583,2
"20584",20584,1
"20585",20585,3
"20586",20586,1
"20587",20587,4
"20588",20588,1
"20589",20589,2
"20590",20590,4
"20591",20591,3
"20592",20592,1
"20593",20593,1
"20594",20594,2
"20595",20595,4
"20596",20596,2
"20597",20597,1
"20598",20598,3
"20599",20599,4
"20600",20600,4
"20601",20601,4
"20602",20602,4
"20603",20603,4
"20604",20604,4
"20605",20605,3
"20606",20606,4
"20607",20607,2
"20608",20608,3
"20609",20609,4
"20610",20610,1
"20611",20611,2
"20612",20612,3
"20613",20613,2
"20614",20614,4
"20615",20615,2
"20616",20616,4
"20617",20617,3
"20618",20618,3
"20619",20619,2
"20620",20620,2
"20621",20621,1
"20622",20622,4
"20623",20623,4
"20624",20624,4
"20625",20625,2
"20626",20626,3
"20627",20627,2
"20628",20628,4
"20629",20629,2
"20630",20630,2
"20631",20631,4
"20632",20632,3
"20633",20633,4
"20634",20634,4
"20635",20635,3
"20636",20636,4
"20637",20637,3
"20638",20638,1
"20639",20639,4
"20640",20640,2
"20641",20641,2
"20642",20642,3
"20643",20643,4
"20644",20644,1
"20645",20645,2
"20646",20646,3
"20647",20647,1
"20648",20648,2
"20649",20649,1
"20650",20650,2
"20651",20651,1
"20652",20652,1
"20653",20653,1
"20654",20654,2
"20655",20655,3
"20656",20656,1
"20657",20657,4
"20658",20658,2
"20659",20659,4
"20660",20660,3
"20661",20661,4
"20662",20662,4
"20663",20663,3
"20664",20664,4
"20665",20665,3
"20666",20666,4
"20667",20667,1
"20668",20668,1
"20669",20669,2
"20670",20670,2
"20671",20671,4
"20672",20672,4
"20673",20673,3
"20674",20674,2
"20675",20675,1
"20676",20676,3
"20677",20677,1
"20678",20678,2
"20679",20679,4
"20680",20680,4
"20681",20681,3
"20682",20682,2
"20683",20683,1
"20684",20684,1
"20685",20685,2
"20686",20686,4
"20687",20687,3
"20688",20688,1
"20689",20689,2
"20690",20690,4
"20691",20691,3
"20692",20692,4
"20693",20693,2
"20694",20694,1
"20695",20695,1
"20696",20696,4
"20697",20697,2
"20698",20698,1
"20699",20699,1
"20700",20700,1
"20701",20701,1
"20702",20702,2
"20703",20703,3
"20704",20704,3
"20705",20705,3
"20706",20706,4
"20707",20707,2
"20708",20708,1
"20709",20709,2
"20710",20710,4
"20711",20711,4
"20712",20712,4
"20713",20713,3
"20714",20714,2
"20715",20715,3
"20716",20716,3
"20717",20717,1
"20718",20718,3
"20719",20719,4
"20720",20720,4
"20721",20721,2
"20722",20722,3
"20723",20723,4
"20724",20724,4
"20725",20725,4
"20726",20726,4
"20727",20727,2
"20728",20728,1
"20729",20729,2
"20730",20730,3
"20731",20731,3
"20732",20732,1
"20733",20733,2
"20734",20734,4
"20735",20735,1
"20736",20736,1
"20737",20737,2
"20738",20738,1
"20739",20739,1
"20740",20740,4
"20741",20741,1
"20742",20742,2
"20743",20743,3
"20744",20744,4
"20745",20745,2
"20746",20746,4
"20747",20747,4
"20748",20748,4
"20749",20749,1
"20750",20750,2
"20751",20751,2
"20752",20752,3
"20753",20753,4
"20754",20754,3
"20755",20755,4
"20756",20756,4
"20757",20757,3
"20758",20758,2
"20759",20759,4
"20760",20760,3
"20761",20761,1
"20762",20762,3
"20763",20763,4
"20764",20764,4
"20765",20765,4
"20766",20766,4
"20767",20767,1
"20768",20768,2
"20769",20769,1
"20770",20770,3
"20771",20771,1
"20772",20772,3
"20773",20773,2
"20774",20774,4
"20775",20775,1
"20776",20776,3
"20777",20777,3
"20778",20778,4
"20779",20779,1
"20780",20780,2
"20781",20781,3
"20782",20782,3
"20783",20783,1
"20784",20784,1
"20785",20785,1
"20786",20786,4
"20787",20787,1
"20788",20788,4
"20789",20789,3
"20790",20790,4
"20791",20791,4
"20792",20792,1
"20793",20793,1
"20794",20794,1
"20795",20795,4
"20796",20796,3
"20797",20797,4
"20798",20798,2
"20799",20799,2
"20800",20800,1
"20801",20801,4
"20802",20802,3
"20803",20803,4
"20804",20804,4
"20805",20805,1
"20806",20806,1
"20807",20807,3
"20808",20808,3
"20809",20809,3
"20810",20810,2
"20811",20811,4
"20812",20812,4
"20813",20813,1
"20814",20814,2
"20815",20815,2
"20816",20816,1
"20817",20817,3
"20818",20818,2
"20819",20819,3
"20820",20820,3
"20821",20821,1
"20822",20822,4
"20823",20823,3
"20824",20824,3
"20825",20825,3
"20826",20826,1
"20827",20827,4
"20828",20828,3
"20829",20829,3
"20830",20830,2
"20831",20831,1
"20832",20832,1
"20833",20833,4
"20834",20834,1
"20835",20835,1
"20836",20836,1
"20837",20837,3
"20838",20838,4
"20839",20839,1
"20840",20840,1
"20841",20841,1
"20842",20842,1
"20843",20843,3
"20844",20844,4
"20845",20845,1
"20846",20846,1
"20847",20847,3
"20848",20848,4
"20849",20849,1
"20850",20850,1
"20851",20851,1
"20852",20852,1
"20853",20853,4
"20854",20854,1
"20855",20855,2
"20856",20856,4
"20857",20857,4
"20858",20858,3
"20859",20859,4
"20860",20860,1
"20861",20861,1
"20862",20862,4
"20863",20863,3
"20864",20864,4
"20865",20865,4
"20866",20866,1
"20867",20867,4
"20868",20868,4
"20869",20869,4
"20870",20870,4
"20871",20871,4
"20872",20872,4
"20873",20873,4
"20874",20874,4
"20875",20875,3
"20876",20876,3
"20877",20877,4
"20878",20878,1
"20879",20879,1
"20880",20880,4
"20881",20881,1
"20882",20882,4
"20883",20883,3
"20884",20884,4
"20885",20885,2
"20886",20886,4
"20887",20887,1
"20888",20888,3
"20889",20889,1
"20890",20890,2
"20891",20891,1
"20892",20892,3
"20893",20893,2
"20894",20894,2
"20895",20895,4
"20896",20896,2
"20897",20897,1
"20898",20898,2
"20899",20899,3
"20900",20900,1
"20901",20901,3
"20902",20902,4
"20903",20903,2
"20904",20904,4
"20905",20905,3
"20906",20906,4
"20907",20907,2
"20908",20908,3
"20909",20909,2
"20910",20910,1
"20911",20911,4
"20912",20912,1
"20913",20913,4
"20914",20914,1
"20915",20915,4
"20916",20916,3
"20917",20917,3
"20918",20918,1
"20919",20919,4
"20920",20920,3
"20921",20921,4
"20922",20922,4
"20923",20923,4
"20924",20924,1
"20925",20925,3
"20926",20926,3
"20927",20927,3
"20928",20928,2
"20929",20929,1
"20930",20930,2
"20931",20931,4
"20932",20932,4
"20933",20933,1
"20934",20934,1
"20935",20935,4
"20936",20936,2
"20937",20937,4
"20938",20938,4
"20939",20939,4
"20940",20940,3
"20941",20941,2
"20942",20942,4
"20943",20943,4
"20944",20944,1
"20945",20945,2
"20946",20946,1
"20947",20947,4
"20948",20948,4
"20949",20949,3
"20950",20950,4
"20951",20951,3
"20952",20952,3
"20953",20953,2
"20954",20954,1
"20955",20955,4
"20956",20956,2
"20957",20957,4
"20958",20958,3
"20959",20959,4
"20960",20960,1
"20961",20961,1
"20962",20962,3
"20963",20963,3
"20964",20964,1
"20965",20965,3
"20966",20966,4
"20967",20967,1
"20968",20968,3
"20969",20969,4
"20970",20970,4
"20971",20971,4
"20972",20972,3
"20973",20973,4
"20974",20974,3
"20975",20975,2
"20976",20976,2
"20977",20977,1
"20978",20978,1
"20979",20979,3
"20980",20980,4
"20981",20981,2
"20982",20982,4
"20983",20983,2
"20984",20984,3
"20985",20985,3
"20986",20986,4
"20987",20987,4
"20988",20988,4
"20989",20989,1
"20990",20990,4
"20991",20991,1
"20992",20992,1
"20993",20993,4
"20994",20994,1
"20995",20995,4
"20996",20996,3
"20997",20997,3
"20998",20998,2
"20999",20999,1
"21000",21000,2
"21001",21001,3
"21002",21002,3
"21003",21003,4
"21004",21004,2
"21005",21005,2
"21006",21006,3
"21007",21007,1
"21008",21008,2
"21009",21009,1
"21010",21010,2
"21011",21011,3
"21012",21012,2
"21013",21013,4
"21014",21014,4
"21015",21015,2
"21016",21016,4
"21017",21017,1
"21018",21018,3
"21019",21019,3
"21020",21020,1
"21021",21021,4
"21022",21022,1
"21023",21023,4
"21024",21024,1
"21025",21025,1
"21026",21026,1
"21027",21027,2
"21028",21028,1
"21029",21029,4
"21030",21030,4
"21031",21031,4
"21032",21032,3
"21033",21033,4
"21034",21034,2
"21035",21035,1
"21036",21036,2
"21037",21037,2
"21038",21038,2
"21039",21039,3
"21040",21040,4
"21041",21041,4
"21042",21042,4
"21043",21043,4
"21044",21044,3
"21045",21045,2
"21046",21046,2
"21047",21047,2
"21048",21048,4
"21049",21049,3
"21050",21050,4
"21051",21051,4
"21052",21052,1
"21053",21053,1
"21054",21054,1
"21055",21055,3
"21056",21056,1
"21057",21057,2
"21058",21058,2
"21059",21059,3
"21060",21060,2
"21061",21061,4
"21062",21062,4
"21063",21063,3
"21064",21064,3
"21065",21065,2
"21066",21066,3
"21067",21067,3
"21068",21068,1
"21069",21069,3
"21070",21070,1
"21071",21071,3
"21072",21072,1
"21073",21073,1
"21074",21074,1
"21075",21075,3
"21076",21076,4
"21077",21077,1
"21078",21078,3
"21079",21079,1
"21080",21080,1
"21081",21081,4
"21082",21082,4
"21083",21083,2
"21084",21084,1
"21085",21085,1
"21086",21086,2
"21087",21087,4
"21088",21088,1
"21089",21089,3
"21090",21090,3
"21091",21091,3
"21092",21092,3
"21093",21093,4
"21094",21094,4
"21095",21095,2
"21096",21096,1
"21097",21097,3
"21098",21098,4
"21099",21099,4
"21100",21100,4
"21101",21101,4
"21102",21102,4
"21103",21103,4
"21104",21104,1
"21105",21105,4
"21106",21106,1
"21107",21107,2
"21108",21108,4
"21109",21109,4
"21110",21110,4
"21111",21111,2
"21112",21112,1
"21113",21113,4
"21114",21114,1
"21115",21115,1
"21116",21116,4
"21117",21117,2
"21118",21118,1
"21119",21119,1
"21120",21120,3
"21121",21121,2
"21122",21122,3
"21123",21123,3
"21124",21124,4
"21125",21125,4
"21126",21126,3
"21127",21127,3
"21128",21128,4
"21129",21129,3
"21130",21130,1
"21131",21131,1
"21132",21132,1
"21133",21133,2
"21134",21134,3
"21135",21135,1
"21136",21136,4
"21137",21137,1
"21138",21138,3
"21139",21139,3
"21140",21140,2
"21141",21141,1
"21142",21142,1
"21143",21143,4
"21144",21144,2
"21145",21145,4
"21146",21146,1
"21147",21147,4
"21148",21148,4
"21149",21149,1
"21150",21150,1
"21151",21151,4
"21152",21152,4
"21153",21153,3
"21154",21154,3
"21155",21155,4
"21156",21156,3
"21157",21157,4
"21158",21158,1
"21159",21159,1
"21160",21160,1
"21161",21161,4
"21162",21162,1
"21163",21163,1
"21164",21164,1
"21165",21165,3
"21166",21166,3
"21167",21167,4
"21168",21168,2
"21169",21169,4
"21170",21170,4
"21171",21171,2
"21172",21172,4
"21173",21173,4
"21174",21174,3
"21175",21175,4
"21176",21176,3
"21177",21177,1
"21178",21178,3
"21179",21179,4
"21180",21180,2
"21181",21181,4
"21182",21182,1
"21183",21183,1
"21184",21184,1
"21185",21185,1
"21186",21186,1
"21187",21187,1
"21188",21188,1
"21189",21189,1
"21190",21190,1
"21191",21191,1
"21192",21192,1
"21193",21193,1
"21194",21194,2
"21195",21195,1
"21196",21196,1
"21197",21197,3
"21198",21198,3
"21199",21199,4
"21200",21200,4
"21201",21201,3
"21202",21202,1
"21203",21203,2
"21204",21204,1
"21205",21205,4
"21206",21206,4
"21207",21207,1
"21208",21208,4
"21209",21209,4
"21210",21210,4
"21211",21211,2
"21212",21212,2
"21213",21213,3
"21214",21214,1
"21215",21215,4
"21216",21216,1
"21217",21217,1
"21218",21218,4
"21219",21219,1
"21220",21220,4
"21221",21221,1
"21222",21222,3
"21223",21223,1
"21224",21224,4
"21225",21225,1
"21226",21226,4
"21227",21227,3
"21228",21228,1
"21229",21229,4
"21230",21230,4
"21231",21231,3
"21232",21232,3
"21233",21233,2
"21234",21234,3
"21235",21235,1
"21236",21236,4
"21237",21237,1
