"","step","state"
"25419",25419,1
"25420",25420,1
"25421",25421,1
"25422",25422,1
"25423",25423,3
"25424",25424,2
"25425",25425,3
"25426",25426,4
"25427",25427,4
"25428",25428,4
"25429",25429,4
"25430",25430,2
"25431",25431,1
"25432",25432,1
"25433",25433,3
"25434",25434,4
"25435",25435,4
"25436",25436,4
"25437",25437,4
"25438",25438,4
"25439",25439,4
"25440",25440,4
"25441",25441,4
"25442",25442,2
"25443",25443,1
"25444",25444,1
"25445",25445,1
"25446",25446,1
"25447",25447,1
"25448",25448,3
"25449",25449,4
"25450",25450,4
"25451",25451,4
"25452",25452,4
"25453",25453,2
"25454",25454,3
"25455",25455,4
"25456",25456,4
"25457",25457,4
"25458",25458,2
"25459",25459,3
"25460",25460,2
"25461",25461,3
"25462",25462,4
"25463",25463,4
"25464",25464,4
"25465",25465,4
"25466",25466,2
"25467",25467,3
"25468",25468,4
"25469",25469,4
"25470",25470,2
"25471",25471,1
"25472",25472,3
"25473",25473,4
"25474",25474,4
"25475",25475,4
"25476",25476,4
"25477",25477,4
"25478",25478,4
"25479",25479,4
"25480",25480,4
"25481",25481,4
"25482",25482,4
"25483",25483,4
"25484",25484,4
"25485",25485,4
"25486",25486,4
"25487",25487,4
"25488",25488,4
"25489",25489,4
"25490",25490,2
"25491",25491,1
"25492",25492,3
"25493",25493,4
"25494",25494,4
"25495",25495,4
"25496",25496,4
"25497",25497,4
"25498",25498,4
"25499",25499,4
"25500",25500,4
"25501",25501,4
"25502",25502,4
"25503",25503,4
"25504",25504,2
"25505",25505,1
"25506",25506,3
"25507",25507,4
"25508",25508,2
"25509",25509,1
"25510",25510,3
"25511",25511,4
"25512",25512,4
"25513",25513,4
"25514",25514,4
"25515",25515,4
"25516",25516,4
"25517",25517,4
"25518",25518,4
"25519",25519,2
"25520",25520,3
"25521",25521,2
"25522",25522,1
"25523",25523,1
"25524",25524,1
"25525",25525,1
"25526",25526,1
"25527",25527,1
"25528",25528,3
"25529",25529,2
"25530",25530,1
"25531",25531,1
"25532",25532,1
"25533",25533,1
"25534",25534,1
"25535",25535,3
"25536",25536,4
"25537",25537,4
"25538",25538,4
"25539",25539,4
"25540",25540,4
"25541",25541,4
"25542",25542,4
"25543",25543,4
"25544",25544,2
"25545",25545,1
"25546",25546,1
"25547",25547,1
"25548",25548,3
"25549",25549,4
"25550",25550,4
"25551",25551,4
"25552",25552,4
"25553",25553,2
"25554",25554,3
"25555",25555,2
"25556",25556,1
"25557",25557,1
"25558",25558,3
"25559",25559,4
"25560",25560,4
"25561",25561,4
"25562",25562,4
"25563",25563,4
"25564",25564,4
"25565",25565,4
"25566",25566,2
"25567",25567,1
"25568",25568,3
"25569",25569,4
"25570",25570,4
"25571",25571,4
"25572",25572,4
"25573",25573,4
"25574",25574,4
"25575",25575,4
"25576",25576,4
"25577",25577,4
"25578",25578,2
"25579",25579,3
"25580",25580,4
"25581",25581,4
"25582",25582,2
"25583",25583,3
"25584",25584,4
"25585",25585,4
"25586",25586,4
"25587",25587,2
"25588",25588,3
"25589",25589,4
"25590",25590,4
"25591",25591,4
"25592",25592,4
"25593",25593,4
"25594",25594,4
"25595",25595,4
"25596",25596,4
"25597",25597,4
"25598",25598,4
"25599",25599,2
"25600",25600,1
"25601",25601,1
"25602",25602,3
"25603",25603,4
"25604",25604,4
"25605",25605,4
"25606",25606,2
"25607",25607,1
"25608",25608,3
"25609",25609,2
"25610",25610,3
"25611",25611,4
"25612",25612,4
"25613",25613,2
"25614",25614,1
"25615",25615,1
"25616",25616,1
"25617",25617,3
"25618",25618,4
"25619",25619,4
"25620",25620,4
"25621",25621,2
"25622",25622,3
"25623",25623,4
"25624",25624,4
"25625",25625,4
"25626",25626,4
"25627",25627,4
"25628",25628,4
"25629",25629,4
"25630",25630,4
"25631",25631,2
"25632",25632,3
"25633",25633,4
"25634",25634,4
"25635",25635,4
"25636",25636,2
"25637",25637,3
"25638",25638,4
"25639",25639,4
"25640",25640,4
"25641",25641,4
"25642",25642,4
"25643",25643,4
"25644",25644,4
"25645",25645,2
"25646",25646,1
"25647",25647,1
"25648",25648,1
"25649",25649,1
"25650",25650,1
"25651",25651,1
"25652",25652,1
"25653",25653,3
"25654",25654,4
"25655",25655,4
"25656",25656,2
"25657",25657,3
"25658",25658,2
"25659",25659,3
"25660",25660,4
"25661",25661,4
"25662",25662,4
"25663",25663,2
"25664",25664,1
"25665",25665,3
"25666",25666,4
"25667",25667,4
"25668",25668,4
"25669",25669,4
"25670",25670,4
"25671",25671,2
"25672",25672,3
"25673",25673,4
"25674",25674,4
"25675",25675,4
"25676",25676,4
"25677",25677,4
"25678",25678,4
"25679",25679,2
"25680",25680,1
"25681",25681,3
"25682",25682,4
"25683",25683,2
"25684",25684,3
"25685",25685,4
"25686",25686,4
"25687",25687,4
"25688",25688,4
"25689",25689,2
"25690",25690,1
"25691",25691,1
"25692",25692,1
"25693",25693,3
"25694",25694,4
"25695",25695,4
"25696",25696,4
"25697",25697,4
"25698",25698,4
"25699",25699,4
"25700",25700,4
"25701",25701,4
"25702",25702,4
"25703",25703,2
"25704",25704,1
"25705",25705,1
"25706",25706,1
"25707",25707,1
"25708",25708,1
"25709",25709,1
"25710",25710,1
"25711",25711,1
"25712",25712,1
"25713",25713,1
"25714",25714,3
"25715",25715,4
"25716",25716,4
"25717",25717,4
"25718",25718,2
"25719",25719,3
"25720",25720,4
"25721",25721,4
"25722",25722,4
"25723",25723,4
"25724",25724,4
"25725",25725,4
"25726",25726,4
"25727",25727,4
"25728",25728,4
"25729",25729,4
"25730",25730,4
"25731",25731,2
"25732",25732,1
"25733",25733,1
"25734",25734,3
"25735",25735,4
"25736",25736,2
"25737",25737,3
"25738",25738,4
"25739",25739,4
"25740",25740,4
"25741",25741,4
"25742",25742,4
"25743",25743,4
"25744",25744,4
"25745",25745,4
"25746",25746,4
"25747",25747,2
"25748",25748,1
"25749",25749,1
"25750",25750,1
"25751",25751,1
"25752",25752,3
"25753",25753,4
"25754",25754,4
"25755",25755,4
"25756",25756,2
"25757",25757,1
"25758",25758,1
"25759",25759,1
"25760",25760,3
"25761",25761,2
"25762",25762,3
"25763",25763,4
"25764",25764,4
"25765",25765,4
"25766",25766,4
"25767",25767,4
"25768",25768,2
"25769",25769,1
"25770",25770,3
"25771",25771,4
"25772",25772,4
"25773",25773,4
"25774",25774,4
"25775",25775,4
"25776",25776,4
"25777",25777,4
"25778",25778,4
"25779",25779,4
"25780",25780,4
"25781",25781,2
"25782",25782,3
"25783",25783,4
"25784",25784,4
"25785",25785,4
"25786",25786,4
"25787",25787,2
"25788",25788,1
"25789",25789,3
"25790",25790,2
"25791",25791,1
"25792",25792,1
"25793",25793,1
"25794",25794,1
"25795",25795,1
"25796",25796,3
"25797",25797,2
"25798",25798,3
"25799",25799,4
"25800",25800,4
"25801",25801,4
"25802",25802,4
"25803",25803,4
"25804",25804,4
"25805",25805,4
"25806",25806,4
"25807",25807,2
"25808",25808,1
"25809",25809,1
"25810",25810,1
"25811",25811,1
"25812",25812,1
"25813",25813,1
"25814",25814,1
"25815",25815,1
"25816",25816,1
"25817",25817,3
"25818",25818,4
"25819",25819,4
"25820",25820,4
"25821",25821,2
"25822",25822,3
"25823",25823,2
"25824",25824,3
"25825",25825,4
"25826",25826,4
"25827",25827,4
"25828",25828,4
"25829",25829,4
"25830",25830,4
"25831",25831,4
"25832",25832,4
"25833",25833,4
"25834",25834,4
"25835",25835,4
"25836",25836,4
"25837",25837,4
"25838",25838,2
"25839",25839,3
"25840",25840,2
"25841",25841,3
"25842",25842,2
"25843",25843,1
"25844",25844,1
"25845",25845,1
"25846",25846,1
"25847",25847,1
"25848",25848,1
"25849",25849,3
"25850",25850,2
"25851",25851,1
"25852",25852,3
"25853",25853,4
"25854",25854,2
"25855",25855,3
"25856",25856,4
"25857",25857,2
"25858",25858,1
"25859",25859,3
"25860",25860,4
"25861",25861,4
"25862",25862,4
"25863",25863,4
"25864",25864,4
"25865",25865,4
"25866",25866,4
"25867",25867,4
"25868",25868,4
"25869",25869,4
"25870",25870,4
"25871",25871,4
"25872",25872,4
"25873",25873,4
"25874",25874,4
"25875",25875,4
"25876",25876,4
"25877",25877,4
"25878",25878,2
"25879",25879,3
"25880",25880,4
"25881",25881,2
"25882",25882,3
"25883",25883,4
"25884",25884,4
"25885",25885,4
"25886",25886,4
"25887",25887,4
"25888",25888,2
"25889",25889,3
"25890",25890,2
"25891",25891,3
"25892",25892,4
"25893",25893,2
"25894",25894,3
"25895",25895,2
"25896",25896,3
"25897",25897,4
"25898",25898,4
"25899",25899,4
"25900",25900,2
"25901",25901,1
"25902",25902,1
"25903",25903,3
"25904",25904,4
"25905",25905,4
"25906",25906,4
"25907",25907,2
"25908",25908,3
"25909",25909,4
"25910",25910,2
"25911",25911,1
"25912",25912,1
"25913",25913,3
"25914",25914,2
"25915",25915,3
"25916",25916,2
"25917",25917,3
"25918",25918,2
"25919",25919,3
"25920",25920,2
"25921",25921,3
"25922",25922,4
"25923",25923,4
"25924",25924,4
"25925",25925,2
"25926",25926,1
"25927",25927,1
"25928",25928,1
"25929",25929,1
"25930",25930,3
"25931",25931,4
"25932",25932,4
"25933",25933,4
"25934",25934,2
"25935",25935,1
"25936",25936,1
"25937",25937,1
"25938",25938,3
"25939",25939,4
"25940",25940,4
"25941",25941,4
"25942",25942,2
"25943",25943,1
"25944",25944,1
"25945",25945,1
"25946",25946,1
"25947",25947,1
"25948",25948,1
"25949",25949,3
"25950",25950,4
"25951",25951,4
"25952",25952,2
"25953",25953,3
"25954",25954,4
"25955",25955,4
"25956",25956,4
"25957",25957,2
"25958",25958,3
"25959",25959,4
"25960",25960,4
"25961",25961,4
"25962",25962,4
"25963",25963,4
"25964",25964,4
"25965",25965,4
"25966",25966,4
"25967",25967,4
"25968",25968,2
"25969",25969,3
"25970",25970,2
"25971",25971,1
"25972",25972,1
"25973",25973,1
"25974",25974,1
"25975",25975,1
"25976",25976,1
"25977",25977,1
"25978",25978,1
"25979",25979,1
"25980",25980,1
"25981",25981,3
"25982",25982,4
"25983",25983,2
"25984",25984,1
"25985",25985,1
"25986",25986,1
"25987",25987,1
"25988",25988,1
"25989",25989,1
"25990",25990,1
"25991",25991,1
"25992",25992,3
"25993",25993,4
"25994",25994,4
"25995",25995,4
"25996",25996,4
"25997",25997,4
"25998",25998,4
"25999",25999,4
"26000",26000,2
"26001",26001,1
"26002",26002,3
"26003",26003,2
"26004",26004,3
"26005",26005,2
"26006",26006,3
"26007",26007,2
"26008",26008,3
"26009",26009,2
"26010",26010,1
"26011",26011,3
"26012",26012,4
"26013",26013,4
"26014",26014,2
"26015",26015,1
"26016",26016,3
"26017",26017,2
"26018",26018,1
"26019",26019,1
"26020",26020,1
"26021",26021,1
"26022",26022,1
"26023",26023,3
"26024",26024,4
"26025",26025,2
"26026",26026,1
"26027",26027,1
"26028",26028,1
"26029",26029,1
"26030",26030,1
"26031",26031,3
"26032",26032,2
"26033",26033,3
"26034",26034,4
"26035",26035,4
"26036",26036,2
"26037",26037,1
"26038",26038,1
"26039",26039,1
"26040",26040,1
"26041",26041,1
"26042",26042,1
"26043",26043,1
"26044",26044,1
"26045",26045,3
"26046",26046,4
"26047",26047,4
"26048",26048,4
"26049",26049,2
"26050",26050,3
"26051",26051,2
"26052",26052,3
"26053",26053,4
"26054",26054,2
"26055",26055,1
"26056",26056,1
"26057",26057,1
"26058",26058,3
"26059",26059,2
"26060",26060,1
"26061",26061,1
"26062",26062,3
"26063",26063,2
"26064",26064,1
"26065",26065,1
"26066",26066,1
"26067",26067,1
"26068",26068,3
"26069",26069,4
"26070",26070,4
"26071",26071,4
"26072",26072,2
"26073",26073,3
"26074",26074,4
"26075",26075,4
"26076",26076,2
"26077",26077,1
"26078",26078,3
"26079",26079,4
"26080",26080,4
"26081",26081,4
"26082",26082,4
"26083",26083,4
"26084",26084,4
"26085",26085,4
"26086",26086,4
"26087",26087,4
"26088",26088,2
"26089",26089,3
"26090",26090,2
"26091",26091,1
"26092",26092,1
"26093",26093,3
"26094",26094,2
"26095",26095,3
"26096",26096,4
"26097",26097,4
"26098",26098,2
"26099",26099,1
"26100",26100,1
"26101",26101,3
"26102",26102,2
"26103",26103,1
"26104",26104,3
"26105",26105,4
"26106",26106,2
"26107",26107,3
"26108",26108,2
"26109",26109,3
"26110",26110,4
"26111",26111,4
"26112",26112,4
"26113",26113,2
"26114",26114,3
"26115",26115,4
"26116",26116,2
"26117",26117,3
"26118",26118,4
"26119",26119,4
"26120",26120,4
"26121",26121,4
"26122",26122,4
"26123",26123,2
"26124",26124,1
"26125",26125,3
"26126",26126,4
"26127",26127,2
"26128",26128,1
"26129",26129,1
"26130",26130,1
"26131",26131,3
"26132",26132,4
"26133",26133,4
"26134",26134,2
"26135",26135,1
"26136",26136,3
"26137",26137,2
"26138",26138,1
"26139",26139,1
"26140",26140,3
"26141",26141,2
"26142",26142,3
"26143",26143,4
"26144",26144,4
"26145",26145,4
"26146",26146,2
"26147",26147,1
"26148",26148,1
"26149",26149,1
"26150",26150,1
"26151",26151,3
"26152",26152,4
"26153",26153,2
"26154",26154,3
"26155",26155,4
"26156",26156,4
"26157",26157,2
"26158",26158,3
"26159",26159,4
"26160",26160,4
"26161",26161,4
"26162",26162,4
"26163",26163,4
"26164",26164,4
"26165",26165,4
"26166",26166,4
"26167",26167,4
"26168",26168,4
"26169",26169,4
"26170",26170,2
"26171",26171,1
"26172",26172,1
"26173",26173,1
"26174",26174,1
"26175",26175,1
"26176",26176,1
"26177",26177,3
"26178",26178,4
"26179",26179,4
"26180",26180,4
"26181",26181,4
"26182",26182,4
"26183",26183,4
"26184",26184,4
"26185",26185,4
"26186",26186,4
"26187",26187,4
"26188",26188,2
"26189",26189,3
"26190",26190,4
"26191",26191,4
"26192",26192,4
"26193",26193,4
"26194",26194,2
"26195",26195,1
"26196",26196,1
"26197",26197,1
"26198",26198,1
"26199",26199,3
"26200",26200,2
"26201",26201,3
"26202",26202,2
"26203",26203,3
"26204",26204,4
"26205",26205,4
"26206",26206,4
"26207",26207,2
"26208",26208,3
"26209",26209,4
"26210",26210,4
"26211",26211,4
"26212",26212,4
"26213",26213,4
"26214",26214,4
"26215",26215,4
"26216",26216,4
"26217",26217,4
"26218",26218,4
"26219",26219,4
"26220",26220,4
"26221",26221,4
"26222",26222,4
"26223",26223,4
"26224",26224,2
"26225",26225,3
"26226",26226,2
"26227",26227,1
"26228",26228,1
"26229",26229,1
"26230",26230,1
"26231",26231,1
"26232",26232,3
"26233",26233,2
"26234",26234,1
"26235",26235,1
"26236",26236,3
"26237",26237,2
"26238",26238,3
"26239",26239,2
"26240",26240,3
"26241",26241,4
"26242",26242,4
"26243",26243,4
"26244",26244,4
"26245",26245,4
"26246",26246,4
"26247",26247,4
"26248",26248,4
"26249",26249,4
"26250",26250,4
"26251",26251,4
"26252",26252,4
"26253",26253,4
"26254",26254,4
"26255",26255,4
"26256",26256,2
"26257",26257,1
"26258",26258,3
"26259",26259,2
"26260",26260,3
"26261",26261,4
"26262",26262,4
"26263",26263,4
"26264",26264,4
"26265",26265,4
"26266",26266,4
"26267",26267,2
"26268",26268,3
"26269",26269,2
"26270",26270,3
"26271",26271,2
"26272",26272,3
"26273",26273,2
"26274",26274,3
"26275",26275,4
"26276",26276,4
"26277",26277,4
"26278",26278,4
"26279",26279,2
"26280",26280,1
"26281",26281,3
"26282",26282,4
"26283",26283,4
"26284",26284,2
"26285",26285,3
"26286",26286,2
"26287",26287,3
"26288",26288,2
"26289",26289,3
"26290",26290,4
"26291",26291,4
"26292",26292,4
"26293",26293,4
"26294",26294,4
"26295",26295,4
"26296",26296,4
"26297",26297,2
"26298",26298,1
"26299",26299,3
"26300",26300,4
"26301",26301,2
"26302",26302,3
"26303",26303,2
"26304",26304,3
"26305",26305,4
"26306",26306,2
"26307",26307,3
"26308",26308,4
"26309",26309,4
"26310",26310,4
"26311",26311,4
"26312",26312,2
"26313",26313,3
"26314",26314,2
"26315",26315,3
"26316",26316,4
"26317",26317,4
"26318",26318,2
"26319",26319,1
"26320",26320,1
"26321",26321,3
"26322",26322,2
"26323",26323,3
"26324",26324,2
"26325",26325,3
"26326",26326,2
"26327",26327,3
"26328",26328,4
"26329",26329,4
"26330",26330,2
"26331",26331,3
"26332",26332,2
"26333",26333,3
"26334",26334,2
"26335",26335,1
"26336",26336,3
"26337",26337,4
"26338",26338,4
"26339",26339,2
"26340",26340,1
"26341",26341,1
"26342",26342,1
"26343",26343,3
"26344",26344,2
"26345",26345,3
"26346",26346,2
"26347",26347,1
"26348",26348,1
"26349",26349,1
"26350",26350,3
"26351",26351,2
"26352",26352,3
"26353",26353,2
"26354",26354,3
"26355",26355,4
"26356",26356,4
"26357",26357,4
"26358",26358,4
"26359",26359,2
"26360",26360,1
"26361",26361,1
"26362",26362,1
"26363",26363,1
"26364",26364,1
"26365",26365,3
"26366",26366,2
"26367",26367,1
"26368",26368,1
"26369",26369,1
"26370",26370,1
"26371",26371,1
"26372",26372,1
"26373",26373,1
"26374",26374,3
"26375",26375,2
"26376",26376,3
"26377",26377,2
"26378",26378,3
"26379",26379,2
"26380",26380,3
"26381",26381,2
"26382",26382,3
"26383",26383,4
"26384",26384,4
"26385",26385,4
"26386",26386,4
"26387",26387,4
"26388",26388,4
"26389",26389,4
"26390",26390,2
"26391",26391,3
"26392",26392,2
"26393",26393,1
"26394",26394,1
"26395",26395,1
"26396",26396,1
"26397",26397,3
"26398",26398,2
"26399",26399,3
"26400",26400,2
"26401",26401,3
"26402",26402,4
"26403",26403,4
"26404",26404,4
"26405",26405,4
"26406",26406,4
"26407",26407,4
"26408",26408,4
"26409",26409,4
"26410",26410,4
"26411",26411,4
"26412",26412,4
"26413",26413,4
"26414",26414,4
"26415",26415,4
"26416",26416,4
"26417",26417,4
"26418",26418,4
"26419",26419,2
"26420",26420,1
"26421",26421,1
"26422",26422,1
"26423",26423,3
"26424",26424,2
"26425",26425,3
"26426",26426,4
"26427",26427,4
"26428",26428,4
"26429",26429,4
"26430",26430,4
"26431",26431,4
"26432",26432,4
"26433",26433,4
"26434",26434,4
"26435",26435,4
"26436",26436,4
"26437",26437,4
"26438",26438,4
"26439",26439,4
"26440",26440,4
"26441",26441,2
"26442",26442,3
"26443",26443,2
"26444",26444,3
"26445",26445,4
"26446",26446,4
"26447",26447,4
"26448",26448,4
"26449",26449,4
"26450",26450,4
"26451",26451,2
"26452",26452,1
"26453",26453,1
"26454",26454,1
"26455",26455,1
"26456",26456,1
"26457",26457,1
"26458",26458,1
"26459",26459,1
"26460",26460,3
"26461",26461,2
"26462",26462,3
"26463",26463,2
"26464",26464,3
"26465",26465,2
"26466",26466,3
"26467",26467,4
"26468",26468,4
"26469",26469,4
"26470",26470,4
"26471",26471,4
"26472",26472,4
"26473",26473,4
"26474",26474,4
"26475",26475,4
"26476",26476,4
"26477",26477,4
"26478",26478,4
"26479",26479,2
"26480",26480,1
"26481",26481,3
"26482",26482,2
"26483",26483,3
"26484",26484,4
"26485",26485,2
"26486",26486,1
"26487",26487,1
"26488",26488,1
"26489",26489,1
"26490",26490,1
"26491",26491,3
"26492",26492,2
"26493",26493,1
"26494",26494,1
"26495",26495,1
"26496",26496,3
"26497",26497,2
"26498",26498,1
"26499",26499,1
"26500",26500,1
"26501",26501,1
"26502",26502,3
"26503",26503,4
"26504",26504,4
"26505",26505,4
"26506",26506,2
"26507",26507,3
"26508",26508,2
"26509",26509,3
"26510",26510,2
"26511",26511,3
"26512",26512,2
"26513",26513,1
"26514",26514,1
"26515",26515,1
"26516",26516,1
"26517",26517,1
"26518",26518,1
"26519",26519,1
"26520",26520,1
"26521",26521,1
"26522",26522,1
"26523",26523,1
"26524",26524,1
"26525",26525,1
"26526",26526,1
"26527",26527,3
"26528",26528,4
"26529",26529,4
"26530",26530,2
"26531",26531,3
"26532",26532,2
"26533",26533,3
"26534",26534,4
"26535",26535,2
"26536",26536,3
"26537",26537,2
"26538",26538,3
"26539",26539,2
"26540",26540,3
"26541",26541,2
"26542",26542,1
"26543",26543,3
"26544",26544,4
"26545",26545,2
"26546",26546,1
"26547",26547,1
"26548",26548,1
"26549",26549,1
"26550",26550,1
"26551",26551,3
"26552",26552,2
"26553",26553,1
"26554",26554,1
"26555",26555,1
"26556",26556,1
"26557",26557,1
"26558",26558,1
"26559",26559,1
"26560",26560,1
"26561",26561,1
"26562",26562,1
"26563",26563,3
"26564",26564,4
"26565",26565,4
"26566",26566,4
"26567",26567,4
"26568",26568,4
"26569",26569,2
"26570",26570,1
"26571",26571,1
"26572",26572,1
"26573",26573,1
"26574",26574,1
"26575",26575,3
"26576",26576,2
"26577",26577,1
"26578",26578,3
"26579",26579,4
"26580",26580,4
"26581",26581,2
"26582",26582,1
"26583",26583,1
"26584",26584,1
"26585",26585,3
"26586",26586,2
"26587",26587,3
"26588",26588,4
"26589",26589,4
"26590",26590,4
"26591",26591,4
"26592",26592,4
"26593",26593,4
"26594",26594,4
"26595",26595,4
"26596",26596,4
"26597",26597,4
"26598",26598,2
"26599",26599,3
"26600",26600,4
"26601",26601,4
"26602",26602,4
"26603",26603,4
"26604",26604,4
"26605",26605,4
"26606",26606,4
"26607",26607,4
"26608",26608,2
"26609",26609,3
"26610",26610,2
"26611",26611,1
"26612",26612,1
"26613",26613,3
"26614",26614,4
"26615",26615,4
"26616",26616,2
"26617",26617,1
"26618",26618,1
"26619",26619,1
"26620",26620,1
"26621",26621,1
"26622",26622,1
"26623",26623,1
"26624",26624,1
"26625",26625,3
"26626",26626,2
"26627",26627,1
"26628",26628,3
"26629",26629,2
"26630",26630,1
"26631",26631,3
"26632",26632,4
"26633",26633,4
"26634",26634,4
"26635",26635,4
"26636",26636,4
"26637",26637,4
"26638",26638,4
"26639",26639,4
"26640",26640,4
"26641",26641,4
"26642",26642,4
"26643",26643,4
"26644",26644,4
"26645",26645,4
"26646",26646,4
"26647",26647,4
"26648",26648,2
"26649",26649,1
"26650",26650,1
"26651",26651,1
"26652",26652,1
"26653",26653,1
"26654",26654,1
"26655",26655,1
"26656",26656,1
"26657",26657,1
"26658",26658,1
"26659",26659,1
"26660",26660,1
"26661",26661,1
"26662",26662,3
"26663",26663,4
"26664",26664,4
"26665",26665,2
"26666",26666,1
"26667",26667,1
"26668",26668,3
"26669",26669,2
"26670",26670,3
"26671",26671,4
"26672",26672,4
"26673",26673,4
"26674",26674,4
"26675",26675,4
"26676",26676,4
"26677",26677,4
"26678",26678,4
"26679",26679,4
"26680",26680,4
"26681",26681,4
"26682",26682,2
"26683",26683,3
"26684",26684,2
"26685",26685,1
"26686",26686,1
"26687",26687,1
"26688",26688,1
"26689",26689,1
"26690",26690,1
"26691",26691,3
"26692",26692,2
"26693",26693,1
"26694",26694,3
"26695",26695,4
"26696",26696,4
"26697",26697,2
"26698",26698,3
"26699",26699,4
"26700",26700,2
"26701",26701,3
"26702",26702,2
"26703",26703,3
"26704",26704,2
"26705",26705,3
"26706",26706,2
"26707",26707,1
"26708",26708,3
"26709",26709,2
"26710",26710,3
"26711",26711,4
"26712",26712,2
"26713",26713,1
"26714",26714,1
"26715",26715,1
"26716",26716,1
"26717",26717,3
"26718",26718,4
"26719",26719,2
"26720",26720,1
"26721",26721,1
"26722",26722,3
"26723",26723,4
"26724",26724,4
"26725",26725,4
"26726",26726,4
"26727",26727,4
"26728",26728,2
"26729",26729,3
"26730",26730,2
"26731",26731,3
"26732",26732,2
"26733",26733,3
"26734",26734,4
"26735",26735,4
"26736",26736,4
"26737",26737,2
"26738",26738,3
"26739",26739,4
"26740",26740,4
"26741",26741,4
"26742",26742,4
"26743",26743,4
"26744",26744,2
"26745",26745,1
"26746",26746,1
"26747",26747,1
"26748",26748,1
"26749",26749,1
"26750",26750,3
"26751",26751,4
"26752",26752,4
"26753",26753,4
"26754",26754,2
"26755",26755,3
"26756",26756,2
"26757",26757,3
"26758",26758,2
"26759",26759,3
"26760",26760,4
"26761",26761,4
"26762",26762,4
"26763",26763,4
"26764",26764,4
"26765",26765,4
"26766",26766,2
"26767",26767,1
"26768",26768,1
"26769",26769,3
"26770",26770,2
"26771",26771,3
"26772",26772,4
"26773",26773,4
"26774",26774,4
"26775",26775,4
"26776",26776,4
"26777",26777,4
"26778",26778,4
"26779",26779,4
"26780",26780,4
"26781",26781,4
"26782",26782,2
"26783",26783,3
"26784",26784,4
"26785",26785,4
"26786",26786,4
"26787",26787,4
"26788",26788,2
"26789",26789,1
"26790",26790,1
"26791",26791,3
"26792",26792,4
"26793",26793,4
"26794",26794,4
"26795",26795,4
"26796",26796,2
"26797",26797,1
"26798",26798,1
"26799",26799,1
"26800",26800,1
"26801",26801,3
"26802",26802,4
"26803",26803,4
"26804",26804,4
"26805",26805,4
"26806",26806,4
"26807",26807,4
"26808",26808,2
"26809",26809,1
"26810",26810,3
"26811",26811,2
"26812",26812,1
"26813",26813,3
"26814",26814,2
"26815",26815,1
"26816",26816,1
"26817",26817,3
"26818",26818,4
"26819",26819,4
"26820",26820,4
"26821",26821,4
"26822",26822,4
"26823",26823,4
"26824",26824,4
"26825",26825,4
"26826",26826,4
"26827",26827,4
"26828",26828,4
"26829",26829,4
"26830",26830,4
"26831",26831,2
"26832",26832,3
"26833",26833,4
"26834",26834,4
"26835",26835,4
"26836",26836,2
"26837",26837,3
"26838",26838,4
"26839",26839,4
"26840",26840,2
"26841",26841,3
"26842",26842,4
"26843",26843,4
"26844",26844,4
"26845",26845,2
"26846",26846,1
"26847",26847,3
"26848",26848,4
"26849",26849,4
"26850",26850,2
"26851",26851,1
"26852",26852,1
"26853",26853,1
"26854",26854,1
"26855",26855,1
"26856",26856,1
"26857",26857,1
"26858",26858,1
"26859",26859,3
"26860",26860,4
"26861",26861,4
"26862",26862,2
"26863",26863,1
"26864",26864,3
"26865",26865,4
"26866",26866,4
"26867",26867,4
"26868",26868,4
"26869",26869,2
"26870",26870,3
"26871",26871,4
"26872",26872,4
"26873",26873,4
"26874",26874,4
"26875",26875,2
"26876",26876,3
"26877",26877,2
"26878",26878,1
"26879",26879,3
"26880",26880,4
"26881",26881,4
"26882",26882,4
"26883",26883,4
"26884",26884,4
"26885",26885,4
"26886",26886,4
"26887",26887,4
"26888",26888,4
"26889",26889,4
"26890",26890,2
"26891",26891,1
"26892",26892,1
"26893",26893,3
"26894",26894,2
"26895",26895,3
"26896",26896,4
"26897",26897,4
"26898",26898,4
"26899",26899,4
"26900",26900,4
"26901",26901,2
"26902",26902,1
"26903",26903,1
"26904",26904,3
"26905",26905,4
"26906",26906,4
"26907",26907,4
"26908",26908,4
"26909",26909,2
"26910",26910,1
"26911",26911,1
"26912",26912,3
"26913",26913,4
"26914",26914,4
"26915",26915,4
"26916",26916,4
"26917",26917,4
"26918",26918,4
"26919",26919,4
"26920",26920,4
"26921",26921,4
"26922",26922,4
"26923",26923,4
"26924",26924,4
"26925",26925,4
"26926",26926,2
"26927",26927,3
"26928",26928,4
"26929",26929,4
"26930",26930,2
"26931",26931,3
"26932",26932,4
"26933",26933,4
"26934",26934,4
"26935",26935,4
"26936",26936,4
"26937",26937,4
"26938",26938,4
"26939",26939,4
"26940",26940,4
"26941",26941,4
"26942",26942,2
"26943",26943,3
"26944",26944,2
"26945",26945,3
"26946",26946,4
"26947",26947,4
"26948",26948,4
"26949",26949,4
"26950",26950,4
"26951",26951,4
"26952",26952,4
"26953",26953,2
"26954",26954,1
"26955",26955,1
"26956",26956,3
"26957",26957,4
"26958",26958,4
"26959",26959,2
"26960",26960,3
"26961",26961,2
"26962",26962,3
"26963",26963,4
"26964",26964,4
"26965",26965,4
"26966",26966,4
"26967",26967,4
"26968",26968,4
"26969",26969,2
"26970",26970,1
"26971",26971,1
"26972",26972,1
